CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
149775533,110,QUEENS,12/12/2017,21:30:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS NORTH,638,"HARASSMENT,SUBD 3,4,5",CLOTHING/BOUTIQUE,1/11/2018,,UNKNOWN,ASIAN/PAC.ISL,F,,25-44,ASIAN/PAC.ISL,F,1019840,206689,40.73392684,-73.8715824,"(40.733926841, -73.871582398)"
239674652,122,STATEN ISLAND,12/12/2017,9:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,,PATROL BORO STATEN ISLAND,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE-HOUSE,1/11/2018,,,,,,18-24,WHITE,F,958774,151570,40.5826723,-74.09171804,"(40.5826723, -74.091718035)"
698551518,19,MANHATTAN,12/12/2017,9:00:00,12/16/2017,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO MAN NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,1/11/2018,,,,,,25-44,WHITE,F,997165,221095,40.77352983,-73.95337268,"(40.773529828, -73.953372682)"
335144349,43,BRONX,12/12/2017,7:12:00,1/11/2018,14:25:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,FRONT OF,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BRONX,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,1/11/2018,,45-64,WHITE HISPANIC,M,,25-44,BLACK HISPANIC,M,1021062,245265,40.83980253,-73.86696168,"(40.839802528, -73.866961678)"
351239963,115,QUEENS,12/12/2017,23:00:00,12/13/2017,0:15:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO QUEENS NORTH,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",RESIDENCE - APT. HOUSE,1/10/2018,,,,,,25-44,WHITE HISPANIC,M,1021245,215986,40.75943898,-73.86646162,"(40.759438982, -73.866461618)"
371168485,44,BRONX,12/12/2017,18:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BRONX,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,1/10/2018,,,,,,18-24,WHITE HISPANIC,M,1006682,243781,40.83577761,-73.91893639,"(40.835777613, -73.918936394)"
789119148,44,BRONX,12/12/2017,14:25:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,113,FELONY,FRONT OF,FORGERY,,PATROL BORO BRONX,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",MAILBOX OUTSIDE,1/10/2018,,,,,,25-44,WHITE HISPANIC,F,1006823,243052,40.83377636,-73.9184293,"(40.833776359, -73.918429299)"
662082614,61,BROOKLYN,12/12/2017,10:29:00,12/12/2017,10:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN SOUTH,637,"HARASSMENT,SUBD 1,CIVILIAN",PUBLIC SCHOOL,1/9/2018,,<18,BLACK,U,,<18,WHITE HISPANIC,M,998038,155622,40.59382012,-73.95035474,"(40.593820122, -73.950354737)"
156753987,14,MANHATTAN,12/12/2017,11:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN SOUTH,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",RESTAURANT/DINER,1/8/2018,,,,,,UNKNOWN,UNKNOWN,D,986947,215849,40.75913994,-73.99026621,"(40.759139936, -73.990266211)"
864236641,41,BRONX,12/12/2017,0:00:00,12/12/2017,0:00:00,COMPLETED,,,72,DEPT OF CORRECTIONS,359,MISDEMEANOR,INSIDE,OFFENSES AGAINST PUBLIC ADMINI,,PATROL BORO BRONX,759,"PUBLIC ADMINISTATION,UNCLASS M",OTHER,1/8/2018,,18-24,BLACK HISPANIC,M,,UNKNOWN,UNKNOWN,E,1016268,227533,40.79115187,-73.88437192,"(40.791151867, -73.884371919)"
439772818,106,QUEENS,12/12/2017,15:28:00,12/14/2017,20:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO QUEENS SOUTH,339,"LARCENY,PETIT FROM OPEN AREAS,",RESIDENCE-HOUSE,1/6/2018,,,,,,45-64,WHITE HISPANIC,M,1028126,183552,40.67038407,-73.8418349,"(40.670384072, -73.8418349)"
191749886,101,QUEENS,12/12/2017,9:00:00,12/16/2017,20:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO QUEENS SOUTH,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",MAILBOX INSIDE,1/6/2018,,,,,,45-64,WHITE HISPANIC,F,1051824,158026,40.60017173,-73.75666306,"(40.600171728, -73.756663063)"
157714152,48,BRONX,12/12/2017,0:00:00,1/5/2018,14:44:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,RESIDENCE - APT. HOUSE,1/5/2018,,25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,1013657,251677,40.85742933,-73.89369544,"(40.857429328, -73.89369544)"
840679132,48,BRONX,12/12/2017,15:15:00,12/12/2017,15:20:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,STREET,1/4/2018,,UNKNOWN,UNKNOWN,F,,<18,WHITE HISPANIC,F,1017624,245990,40.8418061,-73.8793831,"(40.841806101, -73.879383099)"
982017679,50,BRONX,12/12/2017,13:20:00,12/12/2017,13:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",PUBLIC SCHOOL,1/3/2018,,,,,,<18,WHITE HISPANIC,M,1008711,259030,40.87762616,-73.91154833,"(40.877626157, -73.911548329)"
296390296,90,BROOKLYN,12/12/2017,8:00:00,1/3/2018,14:10:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN NORTH,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",RESIDENCE - APT. HOUSE,1/3/2018,,UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,1002518,196061,40.70480828,-73.93411401,"(40.704808278, -73.93411401)"
585784644,122,STATEN ISLAND,12/12/2017,14:20:00,12/22/2017,14:20:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO STATEN ISLAND,638,"HARASSMENT,SUBD 3,4,5",PUBLIC SCHOOL,1/2/2018,,45-64,UNKNOWN,M,,25-44,WHITE,F,946201,140662,40.55268694,-74.13692087,"(40.55268694, -74.13692087)"
523077539,122,STATEN ISLAND,12/12/2017,12:38:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO STATEN ISLAND,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",OTHER,1/2/2018,,UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,E,948221,143913,40.56161874,-74.12966922,"(40.56161874, -74.129669223)"
675015818,122,STATEN ISLAND,12/12/2017,12:06:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,351,MISDEMEANOR,REAR OF,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO STATEN ISLAND,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",RESIDENCE-HOUSE,1/2/2018,,UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,965907,156959,40.59748166,-74.06605304,"(40.597481657, -74.066053038)"
850220731,20,MANHATTAN,12/12/2017,12:00:00,12/20/2017,21:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN NORTH,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",MAILBOX OUTSIDE,1/2/2018,,UNKNOWN,UNKNOWN,U,,25-44,WHITE,M,989729,226118,40.78732437,-73.98021578,"(40.787324371, -73.980215781)"
614883236,41,BRONX,12/12/2017,11:57:00,12/12/2017,11:57:00,COMPLETED,,,72,DEPT OF CORRECTIONS,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO BRONX,106,ASSAULT POLICE/PEACE OFFICER,OTHER,1/2/2018,,18-24,BLACK,M,,UNKNOWN,UNKNOWN,F,1016268,227533,40.79115187,-73.88437192,"(40.791151867, -73.884371919)"
135393978,104,QUEENS,12/12/2017,9:00:00,12/14/2017,12:00:00,ATTEMPTED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO QUEENS NORTH,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE-HOUSE,1/2/2018,,,,,,45-64,WHITE HISPANIC,F,1010546,194547,40.70063249,-73.90516525,"(40.70063249, -73.905165247)"
758002301,81,BROOKLYN,12/12/2017,0:15:00,12/12/2017,0:20:00,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO BKLYN NORTH,198,CRIMINAL CONTEMPT 1,RESIDENCE - APT. HOUSE,1/2/2018,,45-64,UNKNOWN,M,,25-44,BLACK,M,1003918,188145,40.68307769,-73.92908773,"(40.683077693, -73.929087725)"
886546852,24,MANHATTAN,12/12/2017,0:01:00,12/29/2017,11:54:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN NORTH,428,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE",RESIDENCE - APT. HOUSE,1/2/2018,,UNKNOWN,UNKNOWN,U,,45-64,WHITE,F,991757,227743,40.79178307,-73.97289049,"(40.791783071, -73.972890486)"
860991818,50,BRONX,12/12/2017,0:01:00,12/12/2017,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BRONX,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",RESIDENCE - APT. HOUSE,1/2/2018,,,,,,65+,WHITE,F,1010800,262552,40.88728691,-73.90398037,"(40.887286908, -73.903980366)"
732048723,70,BROOKLYN,12/13/2017,20:00:00,6/21/2018,20:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BKLYN SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,6/22/2018,,,,,,45-64,BLACK,M,997507,170528,40.63473482,-73.95223746,"(40.634734824, -73.952237455)"
242832219,62,BROOKLYN,12/13/2017,20:23:00,5/29/2018,20:55:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN SOUTH,639,AGGRAVATED HARASSMENT 2,GYM/FITNESS FACILITY,6/6/2018,,25-44,ASIAN/PAC.ISL,M,,25-44,WHITE,M,991914,158960,40.60298967,-73.97240175,"(40.602989669, -73.972401747)"
507006103,66,BROOKLYN,12/13/2017,8:00:00,5/1/2018,15:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN SOUTH,638,"HARASSMENT,SUBD 3,4,5",PUBLIC SCHOOL,5/2/2018,,<18,UNKNOWN,F,,<18,BLACK HISPANIC,F,989250,165248,40.62025084,-73.98199072,"(40.62025084, -73.981990721)"
738352726,7,MANHATTAN,12/13/2017,0:01:00,,,COMPLETED,BARUCH,544,2,N.Y. HOUSING POLICE,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO MAN SOUTH,170,"SEXUAL MISCONDUCT,INTERCOURSE",RESIDENCE - PUBLIC HOUSING,5/2/2018,,,,,,<18,WHITE HISPANIC,F,988708,200317,40.71650772,-73.9839199,"(40.716507722, -73.983919899)"
275833545,41,BRONX,12/13/2017,12:28:00,12/13/2017,12:35:00,COMPLETED,,,72,DEPT OF CORRECTIONS,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO BRONX,640,AGGRAVATED HARASSMENT 1,OTHER,4/24/2018,,18-24,BLACK,M,,UNKNOWN,UNKNOWN,F,1016268,227533,40.79115187,-73.88437192,"(40.791151867, -73.884371919)"
795491537,121,STATEN ISLAND,12/13/2017,12:00:00,4/8/2018,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,,PATROL BORO STATEN ISLAND,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE-HOUSE,4/17/2018,,,,,,45-64,WHITE,M,922875,129700,40.52246764,-74.22075984,"(40.522467641, -74.220759844)"
437898231,84,BROOKLYN,12/13/2017,0:01:00,12/13/2017,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BKLYN NORTH,303,"LARCENY,PETIT BY CHECK USE",RESIDENCE - APT. HOUSE,4/17/2018,,,,,,25-44,WHITE,F,987411,193505,40.69781095,-73.98860182,"(40.697810945, -73.988601823)"
647864738,61,BROOKLYN,12/13/2017,16:03:00,12/14/2017,0:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE - APT. HOUSE,4/16/2018,,,,,,25-44,WHITE,M,993447,159783,40.60524718,-73.96687997,"(40.605247178, -73.966879968)"
880896133,90,BROOKLYN,12/13/2017,13:00:00,1/1/2018,13:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BKLYN NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,4/1/2018,,,,,,45-64,WHITE HISPANIC,F,994973,199041,40.71300003,-73.96132191,"(40.713000032, -73.961321911)"
847341420,104,QUEENS,12/13/2017,14:00:00,12/14/2017,8:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,110,FELONY,FRONT OF,GRAND LARCENY OF MOTOR VEHICLE,,PATROL BORO QUEENS NORTH,441,"LARCENY,GRAND OF AUTO",STREET,3/27/2018,,UNKNOWN,UNKNOWN,U,,18-24,WHITE,M,1012156,195246,40.70254615,-73.89935591,"(40.70254615, -73.899355911)"
810102224,23,MANHATTAN,12/13/2017,12:00:00,3/20/2018,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN NORTH,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",RESIDENCE - APT. HOUSE,3/26/2018,,25-44,BLACK,F,,65+,ASIAN/PAC.ISL,M,997744,228061,40.79264878,-73.95126825,"(40.792648782, -73.951268251)"
397926452,61,BROOKLYN,12/13/2017,9:00:00,3/20/2018,9:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",RESIDENCE - APT. HOUSE,3/26/2018,,,,,,45-64,WHITE,F,995410,160358,40.60682318,-73.9598096,"(40.606823181, -73.959809599)"
732006442,46,BRONX,12/13/2017,9:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,3/26/2018,,UNKNOWN,WHITE HISPANIC,M,,25-44,BLACK HISPANIC,F,1009460,248591,40.84897216,-73.90887915,"(40.84897216, -73.908879146)"
676784732,25,MANHATTAN,12/13/2017,10:30:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,,PATROL BORO MAN NORTH,177,SEXUAL ABUSE,RESIDENCE - APT. HOUSE,3/15/2018,,18-24,BLACK,M,,<18,BLACK HISPANIC,F,1000555,230994,40.80069433,-73.94110929,"(40.800694331, -73.941109286)"
995586365,45,BRONX,12/13/2017,19:00:00,12/13/2017,19:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,3/1/2018,,25-44,BLACK HISPANIC,M,,25-44,WHITE,F,1042086,251444,40.85664935,-73.79092719,"(40.856649351, -73.790927189)"
801180392,5,MANHATTAN,12/13/2017,17:00:00,2/17/2018,0:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,,PATROL BORO MAN SOUTH,224,"BURGLARY,RESIDENCE,UNKNOWN TIM",RESIDENCE - APT. HOUSE,2/28/2018,,UNKNOWN,UNKNOWN,U,,45-64,WHITE,F,985757,202985,40.72383174,-73.99456458,"(40.723831735, -73.99456458)"
895568059,47,BRONX,12/13/2017,13:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BRONX,338,"LARCENY,PETIT FROM BUILDING,UN",COMMERCIAL BUILDING,2/26/2018,,,,,,45-64,WHITE,F,1021205,259218,40.87809869,-73.86636795,"(40.878098689, -73.866367947)"
234199270,50,BRONX,12/13/2017,12:00:00,2/1/2018,12:10:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BRONX,639,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,2/22/2018,,45-64,WHITE,M,,45-64,WHITE,F,1011431,267876,40.90189767,-73.90167667,"(40.901897668, -73.901676673)"
673988363,47,BRONX,12/13/2017,9:00:00,2/21/2018,10:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BRONX,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",RESIDENCE - APT. HOUSE,2/21/2018,,,,,,25-44,BLACK,F,1023135,257072,40.8722003,-73.85940131,"(40.872200295, -73.859401313)"
940849398,108,QUEENS,12/13/2017,16:00:00,2/17/2018,16:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,351,MISDEMEANOR,OPPOSITE OF,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO QUEENS NORTH,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",STREET,2/20/2018,,,,,,UNKNOWN,UNKNOWN,E,1010630,211716,40.74775696,-73.90479501,"(40.747756963, -73.904795006)"
244106858,24,MANHATTAN,12/13/2017,6:00:00,1/9/2018,0:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO MAN NORTH,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - APT. HOUSE,2/13/2018,,UNKNOWN,UNKNOWN,U,,45-64,WHITE,M,992115,229385,40.79628961,-73.97159567,"(40.796289606, -73.971595673)"
883958472,83,BROOKLYN,12/13/2017,15:00:00,2/11/2018,10:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN NORTH,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE-HOUSE,2/11/2018,,,,,,25-44,BLACK,F,1007882,191887,40.69333893,-73.91478226,"(40.693338926, -73.914782256)"
356566755,104,QUEENS,12/13/2017,23:12:00,2/7/2018,22:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO QUEENS NORTH,307,"LARCENY,PETIT BY DISHONEST EMP",RESTAURANT/DINER,2/10/2018,,UNKNOWN,BLACK HISPANIC,M,,UNKNOWN,UNKNOWN,D,1010746,203081,40.72405568,-73.90441036,"(40.724055682, -73.904410364)"
515932547,18,MANHATTAN,12/13/2017,20:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,105,FELONY,INSIDE,ROBBERY,,PATROL BORO MAN SOUTH,396,"ROBBERY,BEGIN AS SHOPLIFTING",FOOD SUPERMARKET,2/10/2018,,UNKNOWN,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,D,989136,219061,40.76795511,-73.98236234,"(40.76795511, -73.982362342)"
285374907,105,QUEENS,12/13/2017,8:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO QUEENS SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE-HOUSE,2/9/2018,,UNKNOWN,UNKNOWN,U,,25-44,BLACK,M,1054680,187391,40.6807498,-73.74607195,"(40.680749799, -73.746071946)"
177453285,9,MANHATTAN,12/13/2017,20:00:00,12/16/2017,20:10:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO MAN SOUTH,338,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,2/8/2018,,,,,,25-44,WHITE,M,989909,203483,40.72519694,-73.97958481,"(40.725196943, -73.979584814)"
142413573,106,QUEENS,12/13/2017,1:45:00,12/14/2017,17:51:00,COMPLETED,,,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,,PATROL BORO QUEENS SOUTH,707,"IMPERSONATION 2, PUBLIC SERVAN",STREET,2/8/2018,,UNKNOWN,UNKNOWN,U,,18-24,BLACK,M,1036357,187122,40.68013828,-73.81213584,"(40.68013828, -73.812135837)"
146455689,122,STATEN ISLAND,12/13/2017,14:00:00,1/30/2018,11:45:00,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO STATEN ISLAND,198,CRIMINAL CONTEMPT 1,RESIDENCE-HOUSE,2/7/2018,,25-44,WHITE HISPANIC,M,,25-44,WHITE,F,938830,140103,40.55111791,-74.16344162,"(40.551117906, -74.163441624)"
729372366,106,QUEENS,12/13/2017,17:10:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,113,FELONY,INSIDE,FORGERY,,PATROL BORO QUEENS SOUTH,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",DEPARTMENT STORE,2/6/2018,,,,,,UNKNOWN,UNKNOWN,E,1032502,186065,40.67725891,-73.82604211,"(40.677258911, -73.826042113)"
217629623,46,BRONX,12/13/2017,16:00:00,12/13/2017,16:05:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BRONX,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",RESIDENCE - APT. HOUSE,2/5/2018,,,,,,65+,BLACK,F,1011296,249870,40.8524772,-73.90223771,"(40.852477202, -73.902237714)"
431860803,18,MANHATTAN,12/13/2017,14:02:00,12/13/2017,14:03:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,121,FELONY,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO MAN SOUTH,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,2/5/2018,47-50 STS./ROCKEFELLER CTR.,45-64,WHITE HISPANIC,M,1,UNKNOWN,UNKNOWN,E,989294,215445,40.75803003,-73.98179465,"(40.758030031, -73.981794653)"
955423677,43,BRONX,12/13/2017,18:05:00,2/3/2018,0:05:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BRONX,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,2/4/2018,,25-44,BLACK,F,,25-44,BLACK,F,1018638,239560,40.82415373,-73.87575133,"(40.824153726, -73.875751325)"
493686686,113,QUEENS,12/13/2017,12:00:00,12/13/2017,12:05:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO QUEENS SOUTH,339,"LARCENY,PETIT FROM OPEN AREAS,",RESIDENCE-HOUSE,1/27/2018,,,,,,45-64,ASIAN/PAC.ISL,M,1043234,190195,40.68852979,-73.78731482,"(40.688529787, -73.787314821)"
179678610,70,BROOKLYN,12/13/2017,19:00:00,1/26/2018,19:20:00,COMPLETED,,,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO BKLYN SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,1/26/2018,,<18,WHITE HISPANIC,M,,65+,WHITE HISPANIC,M,994513,177708,40.65444635,-73.96301369,"(40.654446354, -73.963013691)"
687910423,50,BRONX,12/13/2017,21:00:00,12/14/2017,10:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BRONX,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",RESIDENCE - APT. HOUSE,1/24/2018,,,,,,UNKNOWN,UNKNOWN,D,1010912,258435,40.87598669,-73.90359169,"(40.875986692, -73.903591692)"
357245191,47,BRONX,12/13/2017,19:15:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",STREET,1/24/2018,,45-64,BLACK,U,,25-44,BLACK,M,1026486,262591,40.88733282,-73.84725001,"(40.887332818, -73.847250013)"
864632782,61,BROOKLYN,12/13/2017,11:00:00,1/24/2018,11:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE - APT. HOUSE,1/24/2018,,,,,,45-64,WHITE,F,997081,161061,40.60875051,-73.95379029,"(40.608750511, -73.953790293)"
